participant_id	study	session_id	euler	rater_1	rater_3	rater_4	rater_5	rater_6	across_rater_average	qc_determination
A00040311	NKI	FLU1	-72	1	1				1	Pass
A00040312	NKI	BAS1	-102			1	1	1	1	Pass
A00040312	NKI	BAS2	-96	1			1		1	Pass
A00040324	NKI	BAS1	-54	1	1	1			1	Pass
A00040342	NKI	BAS1	-127	1	1	1			1	Pass
A00040343	NKI	BAS1	-81		1	1		1	1	Pass
A00040351	NKI	BAS1	-115		1	1		1	1	Pass
A00040382	NKI	BAS1	-199			1	1	0.75	0.916666667	Artifact
A00040383	NKI	BAS1	-54	1			1		1	Pass
A00040383	NKI	BAS2	-46		1	1		1	1	Pass
A00040439	NKI	BAS1	-31			1	1	1	1	Pass
A00040440	NKI	BAS1	-193	0.5			0.5		0.5	Artifact
A00040461	NKI	BAS1	-37			1	1	1	1	Pass
A00040462	NKI	BAS1	-41	1	1				1	Pass
A00040493	NKI	BAS1	-33	1	1	1			1	Pass
A00040494	NKI	BAS1	-48	1	1	1	1	1	1	Pass
A00040500	NKI	BAS1	-39			1	1	1	1	Pass
A00040517	NKI	BAS1	-44	1			1		1	Pass
A00040524	NKI	BAS1	-71		1	1		1	1	Pass
A00040525	NKI	BAS1	-44	1	1	1	1	1	1	Pass
A00040543	NKI	BAS1	-50	1	1				1	Pass
A00040556	NKI	BAS1	-87	1	0.75				0.875	Artifact
A00040556	NKI	FLU1	-83			1	0.75	1	0.916666667	Artifact
A00040556	NKI	FLU2	-49	1	1				1	Pass
A00040556	NKI	TRT	-127		0.5	1		1	0.833333333	Artifact
A00040567	NKI	BAS1	-52	1			1		1	Pass
A00040573	NKI	BAS1	-48	1			1		1	Pass
A00040580	NKI	BAS1	-56		1	1		1	1	Pass
A00040580	NKI	BAS2	-84	1			1		1	Pass
A00040580	NKI	FLU1	-65	1	1				1	Pass
A00040594	NKI	BAS1	-57	1			1		1	Pass
A00040599	NKI	BAS1	-65	1	1	1	1	1	1	Pass
A00040604	NKI	BAS1	-14	1	1	1	1	1	1	Pass
A00040604	NKI	BAS2	-25	1	1	1			1	Pass
A00040604	NKI	FLU1	-15			1	1	1	1	Pass
A00040604	NKI	FLU2	-27			1	1	1	1	Pass
A00040623	NKI	BAS1	-58	1	1				1	Pass
A00040628	NKI	BAS1	-47	1			1		1	Pass
A00040628	NKI	BAS2	-62			1	1	0.75	0.916666667	Artifact
A00040629	NKI	BAS1	-82	1	1	1	1	0.75	0.95	Artifact
A00040640	NKI	BAS1	-49	1	1				1	Pass
A00040678	NKI	BAS1	-43	1			1		1	Pass
A00040740	NKI	BAS1	-52	1			1		1	Pass
A00040741	NKI	BAS1	-38	1	1	1	1	1	1	Pass
A00040757	NKI	BAS1	-52			1	1	1	1	Pass
A00040784	NKI	BAS1	-48	1	1				1	Pass
A00040798	NKI	BAS1	-100	1			1		1	Pass
A00040798	NKI	FLU1	-73			1	1	1	1	Pass
A00040798	NKI	FLU2	-82			1	1	1	1	Pass
A00040798	NKI	TRT	-93	1			1		1	Pass
A00040800	NKI	BAS1	-81	1	1				1	Pass
A00040800	NKI	FLU1	-88	1	1				1	Pass
A00040800	NKI	FLU2	-92		1	1		1	1	Pass
A00040800	NKI	TRT	-99	1	1				1	Pass
A00040806	NKI	BAS1	-117	0.75	0.5	0.75	0.75	0.5	0.65	Artifact
A00040815	NKI	BAS1	-72	1	1	1	1	1	1	Pass
A00040815	NKI	FLU1	-87			1	1	1	1	Pass
A00040815	NKI	FLU2	-62		1	1		1	1	Pass
A00040815	NKI	TRT	-59			1	1	1	1	Pass
A00040827	NKI	BAS1	-34	1	1	1	1	1	1	Pass
A00040890	NKI	BAS1	-46		1	1		1	1	Pass
A00040891	NKI	BAS1	-28	1	1	1	0.75	0.75	0.9	Artifact
A00040915	NKI	BAS1	-70	1	1				1	Pass
A00040944	NKI	BAS1	-110		1	1		1	1	Pass
A00041049	NKI	BAS1	-58	1			1		1	Pass
A00041503	NKI	BAS1	-485	0	0	0			0	Fail
A00041540	NKI	BAS1	-38	1			1		1	Pass
A00043240	NKI	BAS1	-60	1			1		1	Pass
A00043240	NKI	TRT	-62	1			1		1	Pass
A00043282	NKI	BAS1	-31			1	1	1	1	Pass
A00043283	NKI	BAS1	-72	1			1		1	Pass
A00043299	NKI	BAS1	-41		1	1		1	1	Pass
A00043324	NKI	BAS1	-95		0	1		0.5	0.5	Artifact
A00043325	NKI	BAS1	-153	0.75	0.5	0.5	0.5	0.5	0.55	Artifact
A00043384	NKI	BAS1	-25	1			1		1	Pass
A00043417	NKI	BAS1	-59	1	1	1	1	1	1	Pass
A00043450	NKI	BAS1	-42	1			1		1	Pass
A00043462	NKI	BAS1	-60		1	1		1	1	Pass
A00043466	NKI	BAS1	-79			1	1	1	1	Pass
A00043494	NKI	BAS1	-56		1	1		1	1	Pass
A00043494	NKI	TRT	-68	1	1				1	Pass
A00043509	NKI	BAS1	-46	1	1				1	Pass
A00043520	NKI	BAS1	-65	1			1		1	Pass
A00043521	NKI	BAS1	-33			1	1	1	1	Pass
A00043617	NKI	BAS1	-79		1	1		1	1	Pass
A00043617	NKI	BAS2	-45			1	1	1	1	Pass
A00043617	NKI	FLU1	-54		1	1		1	1	Pass
A00043634	NKI	BAS1	-58	1	1				1	Pass
A00043635	NKI	BAS1	-57			1	1	1	1	Pass
A00043649	NKI	BAS1	-56		1	1		1	1	Pass
A00043677	NKI	BAS1	-94	1	1	1	1	1	1	Pass
A00043704	NKI	BAS1	-64		1	1		1	1	Pass
A00043721	NKI	BAS1	-111			1	1	1	1	Pass
A00043722	NKI	BAS1	-64	1	1				1	Pass
A00043739	NKI	BAS1	-41	1	1	1			1	Pass
A00043740	NKI	BAS1	-70		0.75	1		1	0.916666667	Artifact
A00043740	NKI	FLU1	-59	1	1	1	1	1	1	Pass
A00043740	NKI	TRT	-88	1	0.75	1	0.75	1	0.9	Artifact
A00043758	NKI	BAS1	-34	1			1		1	Pass
A00043762	NKI	BAS1	-39		1	1		1	1	Pass
A00043762	NKI	BAS2	-49	1			1		1	Pass
A00043762	NKI	FLU2	-33	1	1	1	1	1	1	Pass
A00043788	NKI	BAS1	-125	1	1	1	1	1	1	Pass
A00043788	NKI	FLU1	-142			1	0.75	0.75	0.833333333	Artifact
A00043788	NKI	TRT	-203		0	0.25		0.5	0.25	Artifact
A00043790	NKI	BAS1	-41	1	1	1	1	1	1	Pass
A00043998	NKI	BAS1	-44			1	1	1	1	Pass
A00044011	NKI	BAS1	-57		0.75	1		1	0.916666667	Artifact
A00044012	NKI	BAS1	-45	1	1	1	1	1	1	Pass
A00044068	NKI	BAS1	-88		1	1		0.75	0.916666667	Artifact
A00044084	NKI	BAS1	-38	1	1				1	Pass
A00044084	NKI	FLU1	-45	1			1		1	Pass
A00044130	NKI	BAS1	-48	1			1		1	Pass
A00044131	NKI	BAS1	-68		1	1		1	1	Pass
A00044154	NKI	BAS1	-43	1			1		1	Pass
A00044171	NKI	BAS1	-38			1	1	1	1	Pass
A00044291	NKI	BAS1	-59	1			1		1	Pass
A00044307	NKI	BAS1	-125		1	1		1	1	Pass
A00044344	NKI	BAS1	-72	1	1	1	1	0.75	0.95	Artifact
A00044345	NKI	BAS1	-31	1			1		1	Pass
A00044369	NKI	BAS1	-70		1	1		1	1	Pass
A00044370	NKI	BAS1	-24	1	1				1	Pass
A00044405	NKI	BAS1	-30		1	1		1	1	Pass
A00044408	NKI	BAS1	-41	1	1	1	1	1	1	Pass
A00044410	NKI	BAS1	-78	1			1		1	Pass
A00044427	NKI	BAS1	-82			1	1	1	1	Pass
A00045554	NKI	BAS1	-112	1	1				1	Pass
A00045589	NKI	BAS1	-68		1	1		1	1	Pass
A00045590	NKI	BAS1	-52	1			1		1	Pass
A00050679	NKI	BAS1	-62	1	1				1	Pass
A00050720	NKI	BAS1	-64	1	1	1	1	0.75	0.95	Artifact
A00050721	NKI	BAS1	-51		1	1		1	1	Pass
A00050742	NKI	BAS1	-25	1			1		1	Pass
A00050743	NKI	BAS1	-54			1	1	1	1	Pass
A00050795	NKI	BAS1	-69	1	1				1	Pass
A00050815	NKI	BAS1	-102	1	1	1	1	1	1	Pass
A00050847	NKI	BAS1	-67		1	1		1	1	Pass
A00050847	NKI	FLU1	-89	1	1				1	Pass
A00050847	NKI	FLU2	-71	1	1				1	Pass
A00050848	NKI	BAS1	-67	1	1				1	Pass
A00050848	NKI	FLU1	-94			1	1	1	1	Pass
A00050848	NKI	FLU2	-81	1			1		1	Pass
A00050848	NKI	TRT	-110			1	1	1	1	Pass
A00050911	NKI	BAS1	-101	1			1		1	Pass
A00050912	NKI	BAS1	-46			1	1	1	1	Pass
A00050940	NKI	BAS1	-90	1	1	1			1	Pass
A00050977	NKI	BAS1	-80		1	1		1	1	Pass
A00050998	NKI	BAS1	-39	1			1		1	Pass
A00051023	NKI	BAS1	-47	1	1	1	1	1	1	Pass
A00051063	NKI	BAS1	-51		1	1		1	1	Pass
A00051064	NKI	BAS1	-48	1	1				1	Pass
A00051455	NKI	BAS1	-51	1	1	1	1	1	1	Pass
A00051456	NKI	BAS1	-37		1	1		1	1	Pass
A00051456	NKI	BAS2	-56	1	1				1	Pass
A00051456	NKI	FLU1	-52	1	0.5				0.75	Artifact
A00051456	NKI	FLU2	-54		1	1		1	1	Pass
A00051457	NKI	BAS1	-96		1	1		1	1	Pass
A00051477	NKI	BAS1	-56	1			1		1	Pass
A00051513	NKI	BAS1	-46	1			1		1	Pass
A00051514	NKI	BAS1	-34		1	1		1	1	Pass
A00051517	NKI	BAS1	-47		1	1		1	1	Pass
A00051528	NKI	BAS1	-43	1	1				1	Pass
A00051529	NKI	BAS1	-44	1	1				1	Pass
A00051539	NKI	BAS1	-37			1	1	1	1	Pass
A00051548	NKI	BAS1	-37	1	1				1	Pass
A00051603	NKI	BAS1	-68	1			1		1	Pass
A00051604	NKI	BAS1	-44	1	1				1	Pass
A00051638	NKI	BAS1	-43		1	1		1	1	Pass
A00051658	NKI	BAS1	-41	1	1				1	Pass
A00051676	NKI	BAS1	-80		1	1		1	1	Pass
A00051678	NKI	BAS1	-92	1	1	1	1	1	1	Pass
A00051679	NKI	BAS1	-79			1	1	1	1	Pass
A00051690	NKI	BAS1	-45	1			1		1	Pass
A00051691	NKI	BAS1	-141			1	1	1	1	Pass
A00051691	NKI	FLU1	-143			1	1	1	1	Pass
A00051691	NKI	FLU2	-98			1	1	1	1	Pass
A00051691	NKI	TRT	-159	0.75	0.75				0.75	Artifact
A00051726	NKI	BAS1	-42	1	1				1	Pass
A00051727	NKI	BAS1	-30	1	1	1	1	1	1	Pass
A00051727	NKI	TRT	-29	1	1	1	0.75	1	0.95	Artifact
A00051758	NKI	BAS1	-118	1	1	1	1	1	1	Pass
A00051774	NKI	BAS1	-71		1	1		1	1	Pass
A00051796	NKI	BAS1	-108		1	1		0.75	0.916666667	Artifact
A00051835	NKI	BAS1	-44	1	0.75	1			0.916666667	Artifact
A00051835	NKI	BAS2	-80	1	0.5	1			0.833333333	Artifact
A00051835	NKI	FLU1	-67	1	1	1			1	Pass
A00051835	NKI	FLU2	-34	1			1		1	Pass
A00051882	NKI	BAS1	-30	1	1				1	Pass
A00051882	NKI	BAS2	-27	1	1				1	Pass
A00051882	NKI	FLU1	-29	1	1				1	Pass
A00051925	NKI	BAS1	-42	1			1		1	Pass
A00051927	NKI	BAS1	-52	1	1	1	1	1	1	Pass
A00052069	NKI	BAS1	-73	1	1				1	Pass
A00052069	NKI	FLU1	-64	1			1		1	Pass
A00052069	NKI	TRT	-96			1	1	1	1	Pass
A00052070	NKI	BAS1	-36	1	1				1	Pass
A00052117	NKI	BAS1	-50		1	1		1	1	Pass
A00052117	NKI	BAS2	-40	1			1		1	Pass
A00052118	NKI	BAS1	-33	1	1	1	1	1	1	Pass
A00052125	NKI	BAS1	-43	1	1	1	1	1	1	Pass
A00052126	NKI	BAS1	-68	1			1		1	Pass
A00052165	NKI	BAS1	-251		0	0		0	0	Fail
A00052165	NKI	TRT	-127	0.5			0.75		0.625	Artifact
A00052180	NKI	BAS1	-37			1	1	1	1	Pass
A00052181	NKI	BAS1	-54	1	1	1	1	1	1	Pass
A00052181	NKI	BAS2	-49	1	1				1	Pass
A00052181	NKI	FLU1	-49		1	1		1	1	Pass
A00052182	NKI	FLU1	-155	1			1		1	Pass
A00052182	NKI	FLU2	-310	0	0				0	Fail
A00052182	NKI	TRT	-239			0.5	0	0	0.166666667	Artifact
A00052183	NKI	BAS1	-64	1	1				1	Pass
A00052183	NKI	FLU1	-66	1	1				1	Pass
A00052183	NKI	FLU2	-64			1	1	1	1	Pass
A00052183	NKI	TRT	-54	1	1				1	Pass
A00052197	NKI	BAS1	-64		1	1		1	1	Pass
A00052214	NKI	BAS1	-107	1	1				1	Pass
A00052234	NKI	BAS1	-69	1			1		1	Pass
A00052234	NKI	BAS2	-57			1	1	1	1	Pass
A00052234	NKI	FLU1	-80	1	1				1	Pass
A00052234	NKI	FLU2	-89	1	1	1	1	1	1	Pass
A00052235	NKI	BAS1	-94	1	1	1	1	1	1	Pass
A00052237	NKI	BAS1	-76		1	1		1	1	Pass
A00052237	NKI	FLU1	-84			1	1	1	1	Pass
A00052237	NKI	FLU2	-70	1	1	1	1	1	1	Pass
A00052237	NKI	TRT	-107		1	1		0.75	0.916666667	Artifact
A00052307	NKI	BAS1	-102	1	1	1	1	1	1	Pass
A00052319	NKI	BAS1	-21	1			1		1	Pass
A00052340	NKI	BAS1	-51		1	1		1	1	Pass
A00052461	NKI	BAS1	-92	1			1		1	Pass
A00052461	NKI	FLU1	-71	1	1	1	1	1	1	Pass
A00052461	NKI	FLU2	-50	1			1		1	Pass
A00052461	NKI	TRT	-105			1	1	1	1	Pass
A00052499	NKI	BAS1	-32	1	1	1	1	1	1	Pass
A00052500	NKI	BAS1	-76	1	1	1	1	1	1	Pass
A00052502	NKI	BAS1	-76			1	1	1	1	Pass
A00052560	NKI	BAS1	-68	1	1				1	Pass
A00052577	NKI	BAS1	-33	1	1				1	Pass
A00052577	NKI	BAS2	-35		1	1		1	1	Pass
A00052577	NKI	FLU1	-44	1	1				1	Pass
A00052577	NKI	FLU2	-35	1	1	1	1	1	1	Pass
A00052612	NKI	BAS1	-30			1	1	1	1	Pass
A00052613	NKI	BAS1	-263	0.75			0		0.375	Artifact
A00052614	NKI	BAS1	-47			1	1	1	1	Pass
A00052639	NKI	BAS1	-37	1	1	1	1	1	1	Pass
A00053171	NKI	BAS1	-414	0	0	0	0	0	0	Fail
A00053171	NKI	FLU1	-206	1	1	1	1	1	1	Pass
A00053171	NKI	FLU2	-217	1	1				1	Pass
A00053202	NKI	BAS1	-26			1	1	1	1	Pass
A00053202	NKI	BAS2	-22	1	1				1	Pass
A00053202	NKI	FLU1	-22	1			1		1	Pass
A00053202	NKI	FLU2	-26	1			1		1	Pass
A00053203	NKI	BAS1	-83	1			1		1	Pass
A00053203	NKI	FLU1	-104	1	1				1	Pass
A00053203	NKI	TRT	-111		1	1		1	1	Pass
A00053320	NKI	BAS1	-85		1	1		1	1	Pass
A00053320	NKI	FLU1	-134		1	1		1	1	Pass
A00053320	NKI	FLU2	-117	1			1		1	Pass
A00053320	NKI	TRT	-133			1	1	1	1	Pass
A00053369	NKI	BAS1	-58	0.75	1	1	0.5	0.5	0.75	Artifact
A00053390	NKI	BAS1	-58		1	1		1	1	Pass
A00053390	NKI	TRT	-49	1			1		1	Pass
A00053455	NKI	BAS1	-35			1	1	1	1	Pass
A00053456	NKI	BAS1	-74	1	1	1	1	1	1	Pass
A00053473	NKI	BAS1	-44	1	1	1	1	1	1	Pass
A00053474	NKI	BAS1	-42	1			1		1	Pass
A00053475	NKI	BAS1	-28		1	1		1	1	Pass
A00053490	NKI	BAS1	-100	1	1				1	Pass
A00053490	NKI	TRT	-74	1	1				1	Pass
A00053546	NKI	BAS1	-137		1	1		1	1	Pass
A00053576	NKI	BAS1	-43	1			1		1	Pass
A00053577	NKI	BAS1	-50			1	1	1	1	Pass
A00053578	NKI	BAS1	-56		1	1		1	1	Pass
A00053625	NKI	BAS1	-59	1			1		1	Pass
A00053626	NKI	BAS1	-60			1	1	1	1	Pass
A00053627	NKI	BAS1	-43		1	1		1	1	Pass
A00053744	NKI	BAS1	-55	1	1				1	Pass
A00053744	NKI	TRT	-48	1	1	1	1	1	1	Pass
A00053850	NKI	BAS1	-75		1	1		1	1	Pass
A00053851	NKI	BAS1	-29	1	1				1	Pass
A00053854	NKI	BAS1	-38	1	1	1			1	Pass
A00053873	NKI	BAS1	-55			1	1	1	1	Pass
A00053873	NKI	FLU1	-62	1	1	1			1	Pass
A00053873	NKI	FLU2	-65	1	1				1	Pass
A00053873	NKI	TRT	-118	1	0.75				0.875	Artifact
A00053874	NKI	BAS1	-39		1	1		1	1	Pass
A00053901	NKI	BAS1	-27	1	1	1	1	1	1	Pass
A00053902	NKI	BAS1	-44		1	1		1	1	Pass
A00053927	NKI	BAS1	-48	1	1				1	Pass
A00053949	NKI	BAS1	-108	1	1	1	1	1	1	Pass
A00053949	NKI	BAS2	-138	1	1	1	1	1	1	Pass
A00053949	NKI	FLU1	-147	1			1		1	Pass
A00054019	NKI	BAS1	-58	1	1	1	1	1	1	Pass
A00054038	NKI	BAS1	-54		1	1		0.75	0.916666667	Artifact
A00054153	NKI	BAS1	-63			1	1	1	1	Pass
A00054153	NKI	BAS2	-84			1	1	0.75	0.916666667	Artifact
A00054153	NKI	FLU1	-105		1	1		0.75	0.916666667	Artifact
A00054153	NKI	FLU2	-94			1	1	0.75	0.916666667	Artifact
A00054173	NKI	BAS1	-57	1			1		1	Pass
A00054206	NKI	BAS1	-131	1	1				1	Pass
A00054206	NKI	FLU1	-89		1	1		1	1	Pass
A00054206	NKI	FLU2	-117		1	1		1	1	Pass
A00054206	NKI	TRT	-193	1	0	0	1	0.75	0.55	Artifact
A00054358	NKI	BAS1	-43	1	1				1	Pass
A00054441	NKI	BAS1	-49			1	1	1	1	Pass
A00054482	NKI	BAS1	-73	1	1	1	0.75	1	0.95	Artifact
A00054504	NKI	BAS1	-65	1	1	1	1	1	1	Pass
A00054532	NKI	BAS1	-45	1			1		1	Pass
A00054533	NKI	BAS1	-47	1	1				1	Pass
A00054534	NKI	BAS1	-78	1	1				1	Pass
A00054578	NKI	BAS1	-107	1			1		1	Pass
A00054578	NKI	TRT	-47	1	1	1			1	Pass
A00054581	NKI	BAS1	-81		1	1		1	1	Pass
A00054581	NKI	FLU1	-78	1	1	1	1	1	1	Pass
A00054581	NKI	FLU2	-74			1	1	1	1	Pass
A00054581	NKI	TRT	-79	1			1		1	Pass
A00054621	NKI	BAS1	-72		1	1		0.75	0.916666667	Artifact
A00054857	NKI	BAS1	-34	1	1	1	1	1	1	Pass
A00054857	NKI	BAS2	-22	1	1	1	1	1	1	Pass
A00054895	NKI	BAS1	-50	1	1				1	Pass
A00054895	NKI	BAS2	-48			1	1	1	1	Pass
A00054895	NKI	FLU1	-40	1			1		1	Pass
A00054897	NKI	BAS1	-136	0.25	0.25				0.25	Artifact
A00054913	NKI	BAS1	-86			1	1	1	1	Pass
A00054914	NKI	BAS1	-37	1			1		1	Pass
A00054929	NKI	BAS1	-85		1	1		0.75	0.916666667	Artifact
A00055061	NKI	BAS1	-21	1	1	1	1	1	1	Pass
A00055076	NKI	BAS1	-133			1	1	1	1	Pass
A00055076	NKI	FLU1	-105			1	1	1	1	Pass
A00055076	NKI	TRT	-109	1	1	1	1	1	1	Pass
A00055116	NKI	BAS1	-83		0.75	1		1	0.916666667	Artifact
A00055121	NKI	BAS1	-63	1	1	1	1	1	1	Pass
A00055122	NKI	BAS1	-208	1	0.25				0.625	Artifact
A00055122	NKI	FLU1	-88			1	1	1	1	Pass
A00055122	NKI	FLU2	-93	1	1				1	Pass
A00055122	NKI	TRT	-91			1	1	1	1	Pass
A00055215	NKI	BAS1	-37	1	1	1	1	1	1	Pass
A00055262	NKI	BAS1	-247	0			1		0.5	Artifact
A00055262	NKI	FLU1	-147			1	1	0.75	0.916666667	Artifact
A00055262	NKI	FLU2	-91		1	1		1	1	Pass
A00055262	NKI	TRT	-77	1	1				1	Pass
A00055267	NKI	FLU2	-88	1			1		1	Pass
A00055267	NKI	TRT	-409	0	0				0	Fail
A00055332	NKI	BAS1	-76	1	1	1	1	1	1	Pass
A00055352	NKI	BAS1	-53		1	1		1	1	Pass
A00055353	NKI	BAS1	-65	1			1		1	Pass
A00055373	NKI	BAS1	-31		1	1		1	1	Pass
A00055446	NKI	BAS1	-47	1	1				1	Pass
A00055447	NKI	BAS1	-37	1			1		1	Pass
A00055462	NKI	BAS1	-81	1	1				1	Pass
A00055462	NKI	FLU1	-56		1	1		1	1	Pass
A00055462	NKI	FLU2	-61	1	1	1	1	1	1	Pass
A00055462	NKI	TRT	-67			1	1	1	1	Pass
A00055541	NKI	BAS1	-253	0.5			0.25		0.375	Artifact
A00055542	NKI	BAS1	-48		1	1		1	1	Pass
A00055612	NKI	BAS1	-51	1	1				1	Pass
A00055612	NKI	FLU1	-42	1	1				1	Pass
A00055612	NKI	FLU2	-53		1	1		1	1	Pass
A00055612	NKI	TRT	-68	1	1				1	Pass
A00055624	NKI	BAS1	-59			1	1	1	1	Pass
A00055624	NKI	FLU1	-61		1	1		1	1	Pass
A00055692	NKI	BAS1	-54	1	1	1	1	1	1	Pass
A00055693	NKI	BAS1	-221	1	0				0.5	Artifact
A00055693	NKI	FLU1	-168	1	1	1	1	1	1	Pass
A00055693	NKI	FLU2	-124			1	1	1	1	Pass
A00055693	NKI	TRT	-124		1	1		1	1	Pass
A00055727	NKI	BAS1	-303		0	1		0.75	0.583333333	Artifact
A00055727	NKI	FLU2	-535	0	0				0	Fail
A00055727	NKI	TRT	-191	1	0.5	1	0.75	1	0.85	Artifact
A00055728	NKI	BAS1	-149	0.75	1				0.875	Artifact
A00055728	NKI	FLU2	-70			1	1	1	1	Pass
A00055728	NKI	TRT	-196	0.75	0.75	1	0.25	0.75	0.7	Artifact
A00055738	NKI	BAS1	-26	1	1				1	Pass
A00055763	NKI	BAS1	-54			1	1	1	1	Pass
A00055763	NKI	BAS2	-48	1			1		1	Pass
A00055763	NKI	FLU1	-47	1	1	1	1	1	1	Pass
A00055765	NKI	BAS1	-332	0.25			0.25		0.25	Artifact
A00055806	NKI	BAS1	-59		1	1		1	1	Pass
A00055832	NKI	BAS1	-115	1	1				1	Pass
A00055832	NKI	FLU1	-94			1	1	1	1	Pass
A00055866	NKI	BAS1	-93		1	1		1	1	Pass
A00055866	NKI	TRT	-85	1	1				1	Pass
A00055867	NKI	BAS1	-81	1	1				1	Pass
A00055867	NKI	TRT	-98	1	1	1	1	1	1	Pass
A00055903	NKI	BAS1	-59			1	1	1	1	Pass
A00055903	NKI	TRT	-65	1			1		1	Pass
A00055906	NKI	BAS1	-76	1	1	1	1	1	1	Pass
A00055907	NKI	BAS1	-695	0			0		0	Fail
A00055907	NKI	FLU2	-250	0	0				0	Fail
A00055907	NKI	TRT	-148	1	1				1	Pass
A00055908	NKI	BAS1	-80	1	1	1	1	1	1	Pass
A00055908	NKI	FLU1	-52	1	1	1	1	1	1	Pass
A00055908	NKI	TRT	-89		0.75	1		1	0.916666667	Artifact
A00055920	NKI	BAS1	-80	1	1	1	1	1	1	Pass
A00055920	NKI	FLU1	-71		1	1		1	1	Pass
A00055920	NKI	FLU2	-63			1	1	1	1	Pass
A00055920	NKI	TRT	-575	0	0	0			0	Fail
A00055921	NKI	FLU2	-67	1			1		1	Pass
A00055921	NKI	TRT	-71	1			1		1	Pass
A00055946	NKI	BAS1	-163	0.75	0				0.375	Artifact
A00055946	NKI	FLU1	-227			0.75	0	0.25	0.333333333	Artifact
A00055946	NKI	FLU2	-139	1			1		1	Pass
A00055946	NKI	TRT	-220		0	0		0.75	0.25	Artifact
A00055962	NKI	BAS1	-44	1	1	1	1	1	1	Pass
A00055991	NKI	BAS1	-24		1	1		1	1	Pass
A00055991	NKI	TRT	-37	1	1				1	Pass
A00056020	NKI	BAS1	-598	0	0				0	Fail
A00056020	NKI	FLU1	-115	1	1				1	Pass
A00056020	NKI	FLU2	-155			1	1	1	1	Pass
A00056020	NKI	TRT	-205	1			1		1	Pass
A00056022	NKI	BAS1	-106			1	1	1	1	Pass
A00056022	NKI	FLU1	-62			1	1	1	1	Pass
A00056022	NKI	FLU2	-511			0	0	0	0	Fail
A00056022	NKI	TRT	-160		0.75	1		1	0.916666667	Artifact
A00056097	NKI	BAS1	-90	1	1	1			1	Pass
A00056098	NKI	BAS1	-15	1	1				1	Pass
A00056098	NKI	BAS2	-23		1	1		1	1	Pass
A00056099	NKI	BAS2	-72	1	1	1			1	Pass
A00056099	NKI	FLU1	-85	1	1	1			1	Pass
A00056138	NKI	BAS1	-65			1	1	1	1	Pass
A00056138	NKI	FLU1	-55	1			1		1	Pass
A00056138	NKI	TRT	-65	1	1	1	1	1	1	Pass
A00056164	NKI	BAS1	-53	1	1	1	0.75	0.75	0.9	Artifact
A00056198	NKI	BAS1	-109	1			1		1	Pass
A00056198	NKI	FLU1	-81	1			1		1	Pass
A00056198	NKI	FLU2	-152		1	1		1	1	Pass
A00056198	NKI	TRT	-136	1	0.75	1	0.75	1	0.9	Artifact
A00056295	NKI	FLU1	-375	0	0				0	Fail
A00056295	NKI	FLU2	-178	1	0.75	1	1	1	0.95	Artifact
A00056295	NKI	TRT	-251	0.75	0.25	0.75	0.5	1	0.65	Artifact
A00056306	NKI	BAS1	-22		1	1		1	1	Pass
A00056307	NKI	BAS1	-119	1			1		1	Pass
A00056307	NKI	FLU1	-115			1	1	1	1	Pass
A00056307	NKI	FLU2	-76			1	1	1	1	Pass
A00056307	NKI	TRT	-121	1	1	1	1	1	1	Pass
A00056372	NKI	BAS1	-62	1			1		1	Pass
A00056419	NKI	BAS1	-220	0.5	0	0.25	0.25	0.5	0.3	Artifact
A00056419	NKI	FLU2	-400	0	0.25	0	0	0	0.05	Artifact
A00056420	NKI	BAS1	-205	1	0.25				0.625	Artifact
A00056420	NKI	FLU1	-68	1			1		1	Pass
A00056420	NKI	FLU2	-133	1			1		1	Pass
A00056420	NKI	TRT	-133	1			1		1	Pass
A00056452	NKI	BAS1	-40	1	1	1	1	1	1	Pass
A00056452	NKI	BAS2	-44		1	1		1	1	Pass
A00056453	NKI	BAS1	-52	1			1		1	Pass
A00056470	NKI	BAS1	-39		1	1		1	1	Pass
A00056470	NKI	TRT	-76	1	1	1	1	1	1	Pass
A00056489	NKI	BAS1	-81	1	1	1	1	1	1	Pass
A00056556	NKI	BAS1	-85			1	1	0.75	0.916666667	Artifact
A00056605	NKI	BAS1	-44		1	1		1	1	Pass
A00056605	NKI	FLU1	-42			1	1	1	1	Pass
A00056605	NKI	FLU2	-45		1	1		1	1	Pass
A00056605	NKI	TRT	-44	1	1				1	Pass
A00056627	NKI	BAS1	-34		1	1		1	1	Pass
A00056628	NKI	BAS1	-79	1			1		1	Pass
A00056679	NKI	BAS1	-116		1	1		1	1	Pass
A00056679	NKI	FLU1	-85	1			1		1	Pass
A00056679	NKI	FLU2	-101			1	1	1	1	Pass
A00056679	NKI	TRT	-87	1	1	1			1	Pass
A00056703	NKI	BAS1	-81		1	1		1	1	Pass
A00056746	NKI	BAS1	-99			1	1	1	1	Pass
A00056746	NKI	FLU2	-94	1			1		1	Pass
A00056746	NKI	TRT	-88		1	1		1	1	Pass
A00056830	NKI	BAS1	-76	1			1		1	Pass
A00056830	NKI	FLU2	-74	1	1				1	Pass
A00056898	NKI	BAS1	-35	1			1		1	Pass
A00056919	NKI	BAS1	-135		0.75	1		0.75	0.833333333	Artifact
A00056920	NKI	BAS1	-106		1	1		1	1	Pass
A00056920	NKI	TRT	-79			1	1	1	1	Pass
